noteType,noteDirection,index,id,time,cutType,multiplier,score/0,score/1,score/2,timeDeviation,speed,preswing,postswing,distanceToCenter,cutPoint/0,cutPoint/1,cutPoint/2,saberDir/0,saberDir/1,saberDir/2,cutNormal/0,cutNormal/1,cutNormal/2,timeDependence
0,5,11,917,128.006775,0,8,70,13,30,0.0187911987,67.5081,1.44457614,1.51091206,0.0433495343,0.93708694,1.96238232,1.206182,0.442593217,0.888285041,-0.122722864,0.8555313,-0.4569601,-0.243421525,0.243421525
0,6,2,918,128.106766,0,8,70,9,30,0.00749206543,63.5104332,1.5300703,1.44902813,0.111151487,0.207085848,0.994478464,1.00012553,-0.540970564,-0.8293302,-0.1398653,-0.8359237,0.536996365,0.1134309,0.1134309
0,5,11,919,128.206787,0,8,70,12,30,0.009841919,67.21426,1.5591644,1.42666268,0.0525712967,0.854438543,2.00864267,1.04641569,0.4091131,0.866776347,-0.2851758,0.866661549,-0.464871436,-0.181087688,0.181087688
0,6,2,920,128.306778,0,8,70,12,30,0.0125274658,68.15605,1.49366581,1.42852879,0.06885266,0.243222281,0.9720499,1.09495962,-0.557661235,-0.82714045,-0.06966034,-0.824626446,0.545686245,0.149056464,0.149056464
0,5,11,921,128.4068,0,8,70,15,30,0.0148620605,70.14016,1.36643207,1.38602328,0.00332599878,0.902948856,1.98193085,1.13282311,0.4081827,0.9120735,0.0388430543,0.8865968,-0.390577972,-0.247780055,0.247780055
0,1,3,922,128.506775,0,8,70,10,30,0.0182189941,67.33849,1.41997123,1.23108876,0.0947519541,0.9858696,0.93599385,1.16009736,-0.125355542,-0.944090664,-0.304924279,-0.9062563,-0.0217259377,0.422170132,0.422170132
0,0,11,923,128.606766,0,8,70,13,30,0.0210113525,66.058754,1.34806,1.72915888,0.03177178,0.8700983,1.97891569,1.27372468,-0.08982982,0.9957498,-0.0203209519,0.9411412,0.08125436,-0.328101844,0.328101844
0,1,3,924,128.706772,0,8,70,0,30,0.03781128,67.4508057,1.36467159,1.49937594,0.42205283,1.27306592,1.01812088,1.41943848,0.193036675,-0.978650868,-0.07056437,-0.8839318,-0.207532078,0.41904074,0.41904074
0,0,11,925,128.806778,0,8,70,13,30,0.0264129639,72.92366,1.39273763,1.37151265,0.0415112078,0.8601616,1.98212564,1.38652122,-0.0597055256,0.8732628,-0.483577549,0.9597032,-0.06360617,-0.2737231,0.2737231
0,1,2,926,128.9068,0,8,70,11,30,0.0430145264,68.2783356,1.421887,1.256517,0.07038689,0.3695374,0.918592751,1.70048034,-0.1412314,-0.9899156,0.0109876692,-0.987931252,0.1510872,0.0341261923,0.0341261923
1,1,0,927,129.006775,0,8,70,14,30,0.0321807861,29.1526356,1.22331381,1.47194159,0.028079778,-0.8727658,0.9313554,1.49544561,-0.0156499613,-0.99965626,0.0210328065,-0.9698877,0.0141717819,-0.243140221,0.243140221
0,0,10,928,129.006775,0,8,70,10,30,0.0321807861,63.6498756,1.25269234,1.4976294,0.09969662,0.397711,1.95719481,1.49114788,0.193894878,0.9310591,-0.3090852,0.980083346,-0.196958974,0.0253725946,0.0253725946
0,1,2,929,129.106766,0,8,70,11,30,0.0348205566,66.49153,1.390043,1.44464767,0.07210204,0.235801816,0.9629153,1.54623961,-0.4572285,-0.825989842,-0.329670876,-0.890379667,0.439798653,0.117478952,0.117478952
0,0,10,930,129.206787,0,8,70,6,30,0.0381317139,65.52258,1.243771,1.65141559,0.185792655,0.4791489,1.92551565,1.597235,0.239904583,0.912522554,-0.331282884,0.9642411,-0.258508444,-0.0584177673,0.0584177673
0,6,1,931,129.306778,0,8,70,14,30,0.0268554688,61.94577,1.55407834,1.28843915,0.0220861435,-0.286108315,0.9156189,1.37201607,-0.696097255,-0.493673056,-0.521282554,-0.628977656,0.7746625,0.06546061,0.06546061
1,0,8,932,129.306778,0,8,70,14,30,0.0125427246,30.9835281,1.45510983,1.65443,0.0172541291,-0.883721352,1.98826516,1.08817,-0.177465379,0.898268938,-0.402018577,0.943467438,0.262904078,0.201867864,0.201867864
0,5,7,933,129.406769,0,8,70,9,30,0.04359436,67.09636,1.32277322,1.67983949,0.122901082,0.820781052,1.56514907,1.73524535,0.7622702,0.644748747,0.0569492541,0.6445751,-0.738882065,-0.196409181,0.196409181
1,1,1,934,129.506775,0,8,70,15,30,0.01852417,38.8346634,1.52521312,1.521253,0.00494766235,-0.3043004,0.9316319,1.20287323,0.4584846,-0.8887023,0.0001529465,-0.8691743,-0.458522,-0.185186148,0.185186148
1,0,9,935,129.606766,0,8,70,6,30,0.007736206,54.63502,1.39791918,1.1824578,0.170780152,-0.469575882,1.966201,0.9864717,-0.08647972,0.996036947,0.0207751188,0.992948353,0.107117891,0.0507850647,0.0507850647
1,1,1,936,129.706863,0,8,70,9,30,0.0106964111,65.3472061,1.30172074,1.33437467,0.1272445,-0.181492835,0.980490446,1.06583548,0.338936329,-0.898898542,0.277675331,-0.9313344,-0.360571176,-0.0510371253,0.0510371253
1,0,9,937,129.806778,0,8,70,12,30,-0.0008392334,70.19979,1.39588737,1.11214292,0.0523330271,-0.352318853,1.98610055,0.841231167,0.042388346,0.954888,-0.2939254,0.999729156,-0.02181033,0.008125305,0.008125305
1,1,1,938,129.906845,0,8,70,14,30,0.00221252441,68.73372,1.25936425,1.29802251,0.0232128315,-0.322673768,0.9304992,0.9035677,0.229238957,-0.9558459,-0.183869988,-0.976776659,-0.191713,-0.0956753343,0.0956753343
1,4,8,939,130.006775,0,8,70,0,30,-0.009536743,68.81979,1.365682,1.13546443,0.3440547,-0.559483647,2.02043033,0.710336566,-0.0129480725,0.81487,-0.5794991,0.9897158,0.105157629,0.0969768763,0.0969768763
1,1,1,940,130.106766,0,8,70,9,30,0.00730896,65.83339,1.30911076,1.51294,0.121669985,-0.4143644,0.903138459,0.985245943,0.239257619,-0.9633006,0.121687084,-0.939955652,-0.260215759,-0.220841512,0.220841512
1,4,8,941,130.206863,0,8,70,3,30,-0.0173339844,67.1575546,1.64476919,0.989611149,0.232243672,-0.677065969,2.0476923,0.5202605,-0.1647889,0.755497158,-0.6340888,0.959914565,0.280255139,0.004574567,0.004574567
1,1,0,942,130.306854,0,8,70,10,30,0.0131073,76.12502,1.209871,1.53839946,0.100700378,-0.802545,0.9258432,1.14701855,-0.08864751,-0.995987,0.0123066818,-0.9677723,0.08528952,-0.23694402,0.23694402
1,0,8,943,130.406845,0,8,70,13,30,0.00247192383,79.3973846,1.72625744,1.22911632,0.04313779,-0.8625033,1.97445631,0.929659247,0.37970686,0.8864725,-0.264554918,0.8692316,-0.242486447,0.4308561,0.4308561
1,1,0,944,130.506775,0,8,70,11,30,0.0186767578,73.66333,1.19492614,1.23693359,0.072897926,-0.9665245,0.9264415,1.19611967,0.194547638,-0.9650941,-0.175341636,-0.912570059,-0.102080315,-0.39597398,0.39597398
1,0,8,945,130.606766,0,8,70,14,30,0.0214385986,69.26076,1.289737,1.1160897,0.0230231285,-0.8788088,1.97690475,1.28406274,0.209381253,0.977834,-0.000420490775,0.920433462,-0.193286225,0.3397689,0.3397689
0,6,2,946,130.606766,0,8,70,14,30,0.00749206543,30.60382,1.081774,1.79270422,0.0158293247,0.286882937,0.942495167,1.000584,-0.5283044,-0.8350598,-0.153523713,-0.8286574,0.48673445,0.2764355,0.2764355
1,1,1,947,130.706787,0,8,70,3,30,0.0383453369,74.24769,1.14948213,1.53186655,0.243702322,-0.5257784,0.8528345,1.55916119,0.274581254,-0.943343937,0.186298728,-0.926451564,-0.3183011,-0.200927511,0.200927511
1,0,9,948,130.806778,0,8,70,12,30,0.02734375,75.48566,1.58543015,1.26047158,0.06682563,-0.3662905,1.98728478,1.39175522,0.142583385,0.9166324,-0.37343666,0.991992354,-0.122594655,0.03036213,0.03036213
1,1,1,949,130.906784,0,8,70,7,30,0.029800415,77.01498,1.30257368,1.51648045,0.15882419,-0.142589435,0.948726952,1.43257427,0.11666505,-0.9871763,0.108960129,-0.9910996,-0.103989787,0.08311382,0.08311382
0,5,3,950,130.906754,0,8,70,0,30,0.01625061,30.9590569,1.31194031,2.09419441,0.3882292,0.623513937,1.19078565,1.26650333,0.69771713,0.636132836,0.3294326,0.712172449,-0.6610529,-0.2362622,0.2362622
1,0,9,951,131.006775,0,8,70,15,30,0.0327911377,77.4163742,1.50648236,1.45641971,0.009655654,-0.309644669,1.97694445,1.51485717,0.06290758,0.98319304,-0.171388611,0.998859644,-0.04401853,0.0184873044,0.0184873044
0,1,3,952,131.106766,0,8,70,15,30,0.03590393,48.16298,1.46672773,1.40833747,0.00608089566,0.9058858,0.930995345,1.57655716,0.0230510328,-0.992625952,0.119005345,-0.967910945,-0.00460529327,0.251251519,0.251251519
0,0,11,953,131.206787,0,8,70,9,30,0.02420044,57.0716667,1.35613573,1.65413582,0.123860717,1.012119,1.98615408,1.29621983,-0.07581469,0.9950707,-0.0639252141,0.9052019,0.0467405021,-0.422403753,0.422403753
0,1,3,954,131.306778,0,8,70,10,30,0.0275268555,61.2288,1.31230509,1.45087266,0.106462687,1.00026512,0.9414806,1.370606,0.06312971,-0.99382323,-0.0912683755,-0.9417862,-0.0832744539,0.3257363,0.3257363
0,0,11,955,131.406769,0,8,70,14,30,0.0298309326,63.7773132,1.25792992,1.48147583,0.0294690132,0.8716733,1.98052645,1.45781291,0.08005745,0.9929746,-0.08713412,0.9612385,-0.08656919,-0.261775434,0.261775434
0,6,2,956,131.5068,0,8,70,10,30,0.0191040039,62.1362877,1.45059824,1.53002489,0.09368206,0.387920946,0.9040036,1.20958352,-0.3484125,-0.889998853,-0.294127077,-0.9385035,0.318409473,0.1335163,0.1335163
0,5,11,957,131.606766,0,8,70,14,30,0.0222473145,62.90871,1.56396973,1.14633334,0.0255981088,0.87799865,1.99356532,1.28578675,0.430057615,0.847109556,-0.312179267,0.8594935,-0.487847984,-0.152562439,0.152562439
0,6,2,958,131.706787,0,8,70,13,30,0.02458191,59.73662,1.29341578,1.40182352,0.04801914,0.3421901,0.912005842,1.30889189,-0.443087518,-0.896355569,-0.014839449,-0.878609836,0.439095885,0.18772231,0.18772231
0,5,11,959,131.806808,0,8,70,14,30,0.0141448975,63.39259,1.429053,1.42543328,0.0111514628,0.909269869,1.97767532,1.106256,0.3739856,0.7956114,-0.476589352,0.8312659,-0.5127499,-0.214673012,0.214673012
0,6,2,960,131.906769,0,8,70,13,30,0.0164794922,62.9433441,1.33507228,1.40529656,0.0463191271,0.3405354,0.914154947,1.14042723,-0.476197839,-0.8328589,-0.282102257,-0.8751327,0.431085765,0.219790712,0.219790712
0,5,11,961,132.006775,0,8,70,13,30,0.0191040039,64.18015,1.40407932,1.46609735,0.0407589376,0.863617539,1.99819577,1.21752167,0.336673349,0.906292856,-0.2555081,0.892626643,-0.394945,-0.217338458,0.217338458
0,1,3,962,132.106766,0,8,70,0,30,0.03593445,65.11336,1.30822611,1.67114663,0.3378706,1.19553113,0.9940851,1.39414942,0.1348499,-0.9791273,-0.1520697,-0.8746872,-0.186830536,0.4472325,0.4472325
0,0,11,963,132.206818,0,8,70,13,30,0.0249633789,64.72952,1.42807317,1.70128059,0.048152715,0.8545878,1.97831511,1.35260189,-0.173311874,0.881841242,-0.438541949,0.9430877,0.0364491343,-0.3305406,0.3305406
1,1,4,964,132.206787,0,8,70,13,30,0.0110168457,29.2356377,1.18630719,1.49948084,0.03482139,-0.866764069,1.484716,1.06609285,-0.145110756,-0.822299838,0.550241649,-0.9544696,-0.0123513564,-0.298052222,0.298052222
0,1,3,965,132.3068,0,8,70,0,30,0.0268707275,60.9405136,1.33794641,1.1211319,0.307867944,1.16578841,0.9687983,1.22550869,-0.0211943816,-0.963662863,-0.266279519,-0.863319457,-0.117169142,0.4908676,0.4908676
0,0,11,966,132.406784,0,8,70,13,30,0.03062439,58.89488,1.11872816,1.36244178,0.03078939,0.8706088,1.98019218,1.47098041,0.009474023,0.9464695,-0.322654366,0.95458895,-0.08423507,-0.285770118,0.285770118
0,1,2,967,132.506775,0,8,70,9,30,0.03302002,60.0675545,1.38607359,1.502074,0.11636658,0.195976853,0.983482361,1.51176488,-0.4497988,-0.8819599,-0.140810639,-0.893926442,0.445992678,0.04456596,0.04456596
1,0,0,968,132.506744,0,8,70,0,30,0.00509643555,26.45864,1.008829,2.53739071,0.32226038,-0.5826849,0.9750661,0.986217141,-0.1824919,0.79423815,0.579553664,0.984654665,0.1246884,0.122098714,0.122098714
0,0,10,969,132.606766,0,8,70,14,30,0.03605652,61.97739,1.35538435,1.69336641,0.0280929059,0.3280824,1.97398615,1.571725,0.0252510775,0.997050345,-0.07247696,0.9996256,-0.0273228139,0.00140602887,0.00140602887
1,1,1,970,132.706772,0,8,70,13,30,0.0251617432,51.6803055,1.3824935,1.57682979,0.0341920853,-0.334181845,0.9323794,1.34623563,0.01631465,-0.9982594,0.0566739254,-0.999700248,-0.0181901567,0.0163929909,0.0163929909
1,0,9,971,132.806778,0,8,70,14,30,0.0140533447,57.5590973,1.37949836,2.136622,0.0160744488,-0.2839833,1.9842701,1.12200761,-0.0281761531,0.9987204,-0.0419951454,0.996409655,0.05329355,-0.06578624,0.06578624
0,1,3,972,132.906784,0,8,70,7,30,0.0448303223,42.8619957,1.42291939,1.642441,0.1642639,1.0526756,0.9677871,1.69070363,0.121946663,-0.917343259,-0.3789596,-0.929453135,-0.2377538,0.282117128,0.282117128
0,0,11,973,133.006775,0,8,70,14,30,0.01940918,51.7159462,1.49448037,1.73652375,0.0252597034,0.8763265,1.98172128,1.24304855,-0.113639273,0.957309246,-0.265791416,0.937205434,0.0112639815,-0.3485961,0.3485961
1,7,2,974,133.106766,0,8,70,12,30,0.0227355957,45.37528,1.96679091,1.24262273,0.0593001842,0.343122751,0.973989,1.2947607,0.6841198,-0.7048573,-0.1875002,-0.727193952,-0.6851124,0.0425454974,0.0425454974
1,4,8,975,133.206772,0,8,70,13,30,-0.00276184082,48.62372,1.54054081,1.49879777,0.0449703932,-0.934764743,1.95755076,0.781775355,-0.433424234,0.726976454,-0.5325868,0.7730581,0.608268142,0.179974943,0.179974943
0,1,3,976,133.306778,0,8,70,9,30,0.0280303955,38.54121,1.37699628,1.86590421,0.124563396,1.01695716,0.953614354,1.36200941,0.136352077,-0.9808461,-0.139100537,-0.938936353,-0.169279873,0.2995714,0.2995714
0,0,11,977,133.406769,0,8,70,6,30,0.002960205,55.9184723,1.6310817,1.40411043,0.18336457,0.729676962,1.95452869,0.959646,-0.210325986,0.974232435,-0.08145036,0.928876638,0.165610448,-0.331302464,0.331302464
1,1,0,978,133.5068,0,8,70,12,30,0.01966858,37.93867,1.4030956,1.41069233,0.05297874,-0.852666259,0.948383152,1.24669123,0.236858755,-0.9575352,0.164391,-0.8934487,-0.27592513,-0.354421377,0.354421377
1,0,8,979,133.606766,0,8,70,14,30,-0.004989624,49.687973,1.41110432,1.7115562,0.0169658214,-0.8841156,1.988548,0.7325538,-0.120000124,0.9412897,-0.31555295,0.9362605,0.2227391,0.271668136,0.271668136
0,6,2,980,133.706757,0,8,70,12,30,0.011505127,40.606205,1.39408064,1.69441307,0.0525636673,0.262211323,0.969331741,1.060166,-0.7080803,-0.691209555,-0.144401267,-0.7189127,0.6616283,0.213102058,0.213102058
0,5,11,981,133.806824,0,8,70,1,30,0.0280151367,67.90792,1.56239223,1.31944442,0.2743016,1.1159116,1.84390545,1.28022337,0.486214519,0.8633496,-0.1349922,0.787132,-0.4917761,-0.372262567,0.372262567
0,6,2,982,133.9068,0,8,70,13,30,0.0305633545,62.586235,1.17211759,1.50224638,0.0462708473,0.2624914,0.9581626,1.43508422,-0.52284807,-0.821794331,0.226459712,-0.810631156,0.5639529,0.157589018,0.157589018
1,7,1,983,133.9568,0,8,70,13,30,0.0246734619,44.99179,1.71164906,1.57195437,0.03585881,-0.272932857,0.9557615,1.31804669,0.6494946,-0.760257661,0.0128498645,-0.754825354,-0.6326098,-0.17333056,0.17333056
0,5,11,984,134.0068,0,8,70,1,30,0.0199890137,64.40356,1.49425292,1.20951045,0.289495468,1.07662916,1.76109159,1.157561,0.6461061,0.6253758,-0.437552124,0.6101274,-0.762481,-0.21533066,0.21533066
1,4,8,985,134.056808,0,8,70,12,30,0.014251709,58.9486351,1.544019,1.326291,0.05902338,-0.950850368,1.95502532,1.09753358,-0.310462,0.7798329,-0.5435753,0.861528635,0.480217069,0.164802864,0.164802864
0,6,2,986,134.106766,0,8,70,8,30,0.0228424072,59.75093,1.21639812,1.3836267,0.132860422,0.186357886,1.001102,1.29062152,-0.503818452,-0.8628489,0.0407268927,-0.8553497,0.5099738,0.0911238641,0.0911238641
1,7,1,987,134.156769,0,8,70,14,30,0.0312347412,70.96899,1.36563158,1.32687163,0.0158976912,-0.311522871,0.9213871,1.44459271,0.468874544,-0.674913943,0.56977886,-0.724812746,-0.663765848,-0.1845583,0.1845583
0,5,7,988,134.206757,0,8,70,9,30,0.03967285,70.12665,1.12617874,1.84877658,0.126450837,0.801085532,1.55051446,1.65049207,0.591446459,0.6062201,0.531684339,0.7822372,-0.5879705,-0.205903232,0.205903232
1,4,4,989,134.25676,0,8,70,14,30,0.03390503,74.5883,1.22658694,1.9954648,0.02606465,-0.922790766,1.46824145,1.49985468,-0.3709516,0.924019635,-0.09264275,0.874393165,0.395030528,0.281757832,0.281757832
0,6,2,990,134.306747,0,8,70,14,30,0.0288848877,64.7476654,1.379756,1.43772376,0.0253407359,0.2789839,0.9458374,1.41433263,-0.5004621,-0.8471307,0.17862606,-0.8293408,0.5311564,0.173397541,0.173397541
0,5,11,991,134.406784,0,8,70,11,30,0.017288208,69.18755,1.5031476,1.37671661,0.07551664,0.9577466,1.93666184,1.17019939,0.4312363,0.713283062,-0.5525056,0.7646873,-0.6085454,-0.211957186,0.211957186
0,6,1,992,134.5068,0,8,70,14,30,0.00660705566,65.56976,1.74437654,1.20241416,0.0132095814,-0.291861445,0.924449861,0.9691758,-0.691437244,-0.5033265,-0.518244147,-0.616110563,0.785740733,0.0549476743,0.0549476743
0,5,11,993,134.606766,0,8,70,7,29,0.009048462,64.25915,1.66192269,0.97827816,0.157678783,1.00408792,1.87187254,0.9844096,0.493643463,0.6471018,-0.5810124,0.66012603,-0.713153,-0.23589547,0.23589547
0,6,2,994,134.706818,0,8,70,12,30,0.0256347656,61.07387,1.24675357,1.32719731,0.067905575,0.359579533,0.904527843,1.33633339,-0.398245633,-0.9122462,0.09595442,-0.8773879,0.418213457,0.235134274,0.235134274
0,5,11,995,134.806778,0,8,70,11,30,0.0144195557,61.0303726,1.3487016,1.47655892,0.07406071,0.9634067,1.95388722,1.11169183,0.347444922,0.9194631,-0.184037268,0.8561447,-0.397570848,-0.330081582,0.330081582
0,1,3,996,134.906769,0,8,70,10,30,0.0308380127,64.2091,1.27169037,1.49046111,0.101133615,0.9944986,0.944610059,1.43427,0.05918585,-0.973889,-0.219174117,-0.934393466,-0.124531165,0.333767831,0.333767831
0,0,11,997,135.0068,0,8,70,11,30,0.03363037,66.35752,1.32099116,1.72237027,0.07937764,0.975045741,1.97031736,1.50694788,0.112715319,0.987047255,0.114162087,0.9454266,-0.07261805,-0.317640066,0.317640066
0,1,3,998,135.106781,0,8,70,0,30,0.0365753174,66.88108,1.4713726,1.42378545,0.4175275,1.26525271,1.04583693,1.42504823,0.127035022,-0.931372464,-0.341185123,-0.874799,-0.275479943,0.3985442,0.3985442
0,0,11,999,135.206772,0,8,70,10,30,0.0395355225,68.36803,1.32415342,1.20255423,0.104811788,0.996649861,1.98637128,1.61959672,-0.174017385,0.9779544,-0.115426168,0.922127247,0.130548209,-0.364195615,0.364195615
0,1,3,1000,135.306778,0,8,70,0,30,0.0281829834,62.01242,1.17419171,1.59528792,0.3982291,1.22369981,0.9477385,1.19586611,-0.140123039,-0.953340769,-0.267407775,-0.81284827,-0.0382615328,0.581217468,0.581217468
0,0,11,1001,135.4068,0,8,70,13,30,0.0453338623,66.03987,1.475776,1.5656985,0.0338964462,0.9311742,1.97563589,1.765504,-0.07068985,0.9375193,0.340676546,0.9196885,0.200980186,-0.337313056,0.337313056
1,1,4,1002,135.406738,0,8,70,14,30,0.0169677734,24.7880516,1.01695466,1.94545531,0.0116860867,-0.9111389,1.48389149,1.20263219,-0.147709325,-0.933143437,0.327757865,-0.9531742,0.0459096432,-0.298916936,0.298916936
0,6,2,1003,135.506775,0,8,70,8,30,0.0340881348,61.5594,1.32941926,1.020151,0.134311646,0.411476552,0.8647679,1.51313519,-0.5558424,-0.814742565,-0.165026337,-0.8299843,0.4958136,0.255529016,0.255529016
0,5,11,1004,135.606766,0,8,70,14,30,0.0511016846,64.45876,1.07845807,1.62332952,0.0225256085,0.9184436,1.95178735,1.888305,0.57205683,0.812354445,0.11327517,0.8187821,-0.562350631,-0.115575835,0.115575835
0,6,2,1005,135.706772,0,8,70,14,30,0.04017639,59.73084,1.3306433,1.481938,0.0121897459,0.310770929,0.9245096,1.66722846,-0.4383817,-0.8941833,0.09087175,-0.8836046,0.447085381,0.1391314,0.1391314
1,0,4,1006,135.706741,0,8,70,10,30,0.0110015869,23.2888279,1.1679126,1.82135963,0.109153554,-0.8009765,1.52439511,1.10698152,-0.40723756,0.9111586,0.06282936,0.907194734,0.367440015,0.204903722,0.204903722
0,5,11,1007,135.806778,0,8,70,5,30,0.0429077148,66.94305,1.45170379,1.19852746,0.208589137,1.05890572,1.84468889,1.67951524,0.5643463,0.7920484,-0.232750133,0.7618121,-0.603175759,-0.236265764,0.236265764
1,1,1,1008,135.906784,0,8,70,5,30,0.0319061279,44.096962,1.38619852,1.66533029,0.205296516,-0.500345469,0.9014662,1.4737407,0.131033823,-0.9907832,0.034333095,-0.9758836,-0.147794813,-0.160648882,0.160648882
1,0,9,1009,136.006775,0,8,70,15,30,0.0213317871,63.0081139,1.56200671,1.39736748,0.009783685,-0.290419966,1.97944975,1.30264,0.229989022,0.9551916,-0.186316967,0.9791854,-0.198388085,0.04287374,0.04287374
1,1,1,1010,136.106781,0,8,70,6,30,-0.003982544,62.9998131,1.31718159,1.1575377,0.182348132,-0.127462864,0.9928327,0.7863307,0.297043532,-0.873376,-0.38597852,-0.9461963,-0.3176198,0.06188777,0.06188777
1,0,9,1011,136.206772,0,8,70,14,30,-0.00126647949,63.54718,1.29568422,1.23990953,0.01741669,-0.317215651,1.982393,0.855174839,-0.150839061,0.864997149,-0.478568137,0.9884569,0.146931037,-0.03693375,0.03693375
1,7,2,1012,136.306778,0,8,70,8,30,0.0148010254,69.05546,1.38297486,1.01516974,0.147882819,0.174736828,0.8556842,1.17630386,0.530532539,-0.8106052,-0.24789992,-0.8470437,-0.531509042,-0.003926754,0.003926754
1,4,9,1013,136.4068,0,8,70,7,30,0.0181121826,68.87798,1.34930253,1.13836229,0.156216741,-0.447437465,1.93261373,1.231233,-0.260906428,0.8918011,-0.3696195,0.9438008,0.318623722,0.0878589451,0.0878589451
1,7,2,1014,136.506775,0,8,70,7,30,0.0349731445,68.15936,1.34191811,0.9938539,0.156165063,0.176080912,0.8367338,1.57074046,0.607884,-0.790442169,0.07535373,-0.793513656,-0.604732335,-0.06808026,0.06808026
1,4,8,1015,136.606781,0,8,70,11,30,0.0372467041,69.14742,1.34509492,1.325196,0.07517406,-0.8327186,2.00399613,1.64013946,-0.343294322,0.9140703,-0.215927154,0.8950089,0.398111135,0.201163381,0.201163381
1,7,1,1016,136.706772,0,8,70,13,30,0.0402374268,73.44863,1.31938183,1.750795,0.03749752,-0.268836945,0.949927568,1.68553448,0.53289634,-0.8440748,0.05965946,-0.831070364,-0.532924056,-0.1591043,0.1591043
1,4,8,1017,136.806778,0,8,70,12,30,0.0428009033,74.0073,1.69147038,1.06443846,0.06332787,-0.839167,1.98213649,1.7401135,-0.193043232,0.9711379,0.140091285,0.9606043,0.18253915,0.209568664,0.209568664
1,1,0,1018,136.906784,0,8,70,11,30,0.0182037354,67.756134,1.09765553,1.59361315,0.0777282,-0.8281885,0.9471938,1.252925,0.258189231,-0.949918151,-0.176050872,-0.9238807,-0.17055288,-0.3425728,0.3425728
0,1,2,1019,137.0068,0,8,67,13,30,0.0211029053,26.162096,0.95336616,1.79062307,0.047525268,0.253770262,0.944592834,1.28191042,-0.216686174,-0.975127935,-0.04661163,-0.972740531,0.231648043,0.0107304007,0.0107304007
1,0,8,1020,137.006775,0,8,70,14,30,0.007080078,72.479,1.56946635,1.15943527,0.0205450356,-0.9188925,1.98499358,0.992602348,0.20464249,0.8819897,-0.424518,0.919563949,-0.0205702148,0.3924018,0.3924018
1,1,1,1021,137.106781,0,8,70,0,30,0.0239562988,76.7516556,1.32051921,1.43339384,0.3281189,-0.588781953,0.8208338,1.221388,0.409244359,-0.8864831,-0.216025084,-0.880113661,-0.342410058,-0.32886976,0.32886976
1,0,9,1022,137.206818,0,8,70,11,30,0.0261688232,74.0997849,1.431292,1.55698383,0.0817289948,-0.2198344,1.96395087,1.37298763,0.209104165,0.976412833,-0.0537912548,0.9808711,-0.191305935,-0.03597115,0.03597115
1,7,2,1023,137.306778,0,8,70,0,30,0.0294342041,80.81589,1.42363763,1.4368068,0.3322068,-0.00432547927,0.7992038,1.43249357,0.396689236,-0.9169867,0.04210665,-0.9160726,-0.400576681,-0.0186978281,0.0186978281
0,0,7,1024,137.306747,0,8,70,11,30,0.0294036865,30.4839745,1.289721,1.98808742,0.0867568552,0.8289503,1.526209,1.45694709,0.543123364,0.839504,-0.01581035,0.818952739,-0.5311181,-0.217324764,0.217324764
1,4,8,1025,137.406784,0,8,70,10,30,0.0186767578,73.9879456,1.52108383,1.89793932,0.101039156,-0.8107614,2.02869463,1.23824048,-0.333224475,0.808231056,-0.485514134,0.8832084,0.4599183,0.091750294,0.091750294
1,1,4,1026,137.506775,0,8,70,11,30,0.007659912,70.59681,1.25674927,2.23224354,0.07635921,-0.8279656,1.482709,1.02818584,-0.178286523,-0.8496639,0.4962713,-0.9433625,0.02524032,-0.330802619,0.330802619
0,6,2,1027,137.506775,0,8,70,10,30,0.007659912,39.04213,1.56042254,1.7053566,0.10217905,0.204141527,0.97014457,1.00181031,-0.330975741,-0.94170326,-0.06041559,-0.93814224,0.346078,-0.0109190345,0.0109190345
0,5,11,1028,137.606766,0,8,70,13,30,0.0103759766,59.2709351,1.62684071,1.40371251,0.0435912,0.8634242,2.00633216,1.06647027,0.4412961,0.8303282,-0.340312839,0.839065433,-0.5095755,-0.190531224,0.190531224
1,0,8,1029,137.706787,0,8,70,0,19,0.0124816895,59.3870239,0,0,0.331509024,-1.17771626,1.92963564,0.917586,0.4127202,0.3559529,-0.8384268,0.8377335,0.163209289,0.5211194,0.5211194
0,6,1,1030,137.706787,0,8,70,14,30,-0.00178527832,59.9307251,1.523658,1.20909846,0.015114665,-0.289837569,0.9237782,0.8054476,-0.6378353,-0.59381187,-0.4904627,-0.672355652,0.739448965,-0.0339575261,0.0339575261
0,5,11,1031,137.806778,0,8,70,12,25,-0.0122528076,60.40945,1.80510652,0.8375828,0.054231286,0.9341007,1.94192076,0.5913206,0.5041466,0.48674497,-0.7133832,0.6288,-0.771967769,-0.0931477547,0.0931477547
0,6,2,1032,137.906769,0,8,70,13,30,0.00408935547,57.6962547,1.45892835,1.4532944,0.04368843,0.2586198,0.947622955,0.923897147,-0.2722247,-0.957645655,0.09385393,-0.9471667,0.290930063,0.135037333,0.135037333
0,5,11,1033,138.006775,0,8,70,10,30,-0.0201263428,58.7931366,1.53248811,1.00115407,0.103631794,0.8141221,2.038093,0.453715056,0.3330259,0.680192947,-0.6530171,0.8286836,-0.5433644,-0.134307921,0.134307921
1,1,1,1034,138.106812,0,8,70,3,30,0.0512084961,37.3114357,1.41742337,1.6000464,0.235226259,-0.517329156,0.848286569,1.82593381,0.327498853,-0.942939,0.06008738,-0.923915267,-0.3339201,-0.186756253,0.186756253
